,area,score,tag,GlobalID,iou,date,latin,polygon_id,leafing_predicted,dayYear,year,date_num,isFlowering,isFruiting
80,274.2633300825758,0.985058546066284,3875,d1d6273f-2936-44b6-8266-ba25f8394aa9,0.751670323508452,2018-05-23,Dipteryx oleifera,d1d6273f-2936-44b6-8266-ba25f8394aa9_2018-05-23,76.3338,143,2018,49,,
81,157.71644537367206,0.973286271095276,7058,58e2c5dc-995d-41d2-9937-3b3edef36b44,0.732483592104751,2018-05-23,Dipteryx oleifera,58e2c5dc-995d-41d2-9937-3b3edef36b44_2018-05-23,78.612,143,2018,49,,
82,73.26796547929769,0.975547313690186,1424,6b6cce67-2b33-4e38-8090-99b53e9c81d7,0.693839153148487,2018-05-23,Dipteryx oleifera,6b6cce67-2b33-4e38-8090-99b53e9c81d7_2018-05-23,10.297982,143,2018,49,,
83,41.42548669193403,0.986623883247375,3811,2ad2483b-7cf3-4505-8ddb-13a30c9c0858,0.635288790929302,2018-05-23,Dipteryx oleifera,2ad2483b-7cf3-4505-8ddb-13a30c9c0858_2018-05-23,98.40781,143,2018,49,,
84,824.2828920724016,0.996817588806152,4186,078e0ab3-42ac-4a64-b96b-09cdf590f024,0.978002295601724,2018-07-24,Dipteryx oleifera,078e0ab3-42ac-4a64-b96b-09cdf590f024_2018-07-24,99.19994,205,2018,111,,
85,655.4499137902669,0.98355507850647,7715,6bf8d1d5-9961-4b9f-a019-a8c31949f892,0.976430573440646,2018-07-24,Dipteryx oleifera,6bf8d1d5-9961-4b9f-a019-a8c31949f892_2018-07-24,99.44782,205,2018,111,,
86,552.8266236520012,0.994650185108185,7168,d47b3678-9f11-4811-9930-c969df5fac0e,0.968570616754586,2018-07-24,Dipteryx oleifera,d47b3678-9f11-4811-9930-c969df5fac0e_2018-07-24,99.44317,205,2018,111,,
87,600.7883798306356,0.983403086662292,7173,a42f8633-4ba9-41af-b907-f44ea6c492af,0.967109185315062,2018-07-24,Dipteryx oleifera,a42f8633-4ba9-41af-b907-f44ea6c492af_2018-07-24,99.21806,205,2018,111,,
88,687.0841987858229,0.994540095329285,7114,a30c93d4-9c1c-461d-8690-be2592f775ff,0.963203432021371,2018-07-24,Dipteryx oleifera,a30c93d4-9c1c-461d-8690-be2592f775ff_2018-07-24,98.92736,205,2018,111,,
89,217.552356746604,0.980907559394836,138502,a230d4dd-a9f9-4aa0-8432-ae08e0067648,0.962905543286686,2018-07-24,Dipteryx oleifera,a230d4dd-a9f9-4aa0-8432-ae08e0067648_2018-07-24,88.86633,205,2018,111,yes,no
90,364.2741387490103,0.985706090927124,5703,bd3a2cef-f5b0-45ec-b21d-9ee281f1a918,0.957456007609117,2018-07-24,Dipteryx oleifera,bd3a2cef-f5b0-45ec-b21d-9ee281f1a918_2018-07-24,99.29133,205,2018,111,,
91,534.4568221503632,0.996817588806152,3711,3b4679bd-76b6-43fe-b740-9f274fea7195,0.954416748676301,2018-07-24,Dipteryx oleifera,3b4679bd-76b6-43fe-b740-9f274fea7195_2018-07-24,99.396,205,2018,111,,
92,434.8244135589339,0.98355507850647,7221,922bf85b-f020-438d-91b7-86a2b5645b25,0.951651801352513,2018-07-24,Dipteryx oleifera,922bf85b-f020-438d-91b7-86a2b5645b25_2018-07-24,99.48922,205,2018,111,,
93,532.7354149437822,0.995018720626831,7927,b64d553c-5249-4054-92c2-17f38034c737,0.951630056588785,2018-07-24,Dipteryx oleifera,b64d553c-5249-4054-92c2-17f38034c737_2018-07-24,62.107994,205,2018,111,,
94,212.5069579264688,0.987646460533142,7058,58e2c5dc-995d-41d2-9937-3b3edef36b44,0.950930680654112,2018-07-24,Dipteryx oleifera,58e2c5dc-995d-41d2-9937-3b3edef36b44_2018-07-24,50.649773,205,2018,111,yes,no
95,160.4899929137828,0.985706090927124,6133,d784d585-9aba-47ca-90bb-41760c31fa2e,0.948582645203677,2018-07-24,Dipteryx oleifera,d784d585-9aba-47ca-90bb-41760c31fa2e_2018-07-24,99.43474,205,2018,111,,
96,421.6574256952866,0.996569514274597,2619,81999dbd-1379-4dcb-9d85-3362649f7abc,0.94540724685391,2018-07-24,Dipteryx oleifera,81999dbd-1379-4dcb-9d85-3362649f7abc_2018-07-24,93.54507,205,2018,111,,
97,512.5314769135944,0.966985702514648,465,badee35d-7b09-4d87-9b4a-b052af7c3749,0.942456348419676,2018-07-24,Dipteryx oleifera,badee35d-7b09-4d87-9b4a-b052af7c3749_2018-07-24,99.29236,205,2018,111,,
98,570.566765882206,0.983818531036377,1907,c610d05b-81e1-4611-a573-e9719f8cc0c4,0.938927170844432,2018-07-24,Dipteryx oleifera,c610d05b-81e1-4611-a573-e9719f8cc0c4_2018-07-24,72.427956,205,2018,111,,
99,143.0342129365196,0.97094190120697,4250,14c7509c-1ea2-4d48-953e-cec5424e14b7,0.93435417456692,2018-07-24,Dipteryx oleifera,14c7509c-1ea2-4d48-953e-cec5424e14b7_2018-07-24,87.00654,205,2018,111,,
100,779.626847077537,0.963680028915405,1246,93d06e14-3d23-493c-a0b1-f74fd674eb46,0.930309121088948,2018-07-24,Dipteryx oleifera,93d06e14-3d23-493c-a0b1-f74fd674eb46_2018-07-24,98.69466,205,2018,111,,
101,977.1042443874532,0.969840288162231,1342,d6b6e4ed-8feb-499a-838c-a788619747da,0.929074760669397,2018-07-24,Dipteryx oleifera,d6b6e4ed-8feb-499a-838c-a788619747da_2018-07-24,99.06898,205,2018,111,,
102,434.0129655606413,0.978300929069519,4153,fc641d4a-4e79-46c5-9b37-592ab13d31bf,0.914653237559349,2018-07-24,Dipteryx oleifera,fc641d4a-4e79-46c5-9b37-592ab13d31bf_2018-07-24,98.42906,205,2018,111,,
103,417.4123035002041,0.950953006744385,1441,3bcbd33f-0d46-459c-8905-28081ca87b8c,0.910683367601679,2018-07-24,Dipteryx oleifera,3bcbd33f-0d46-459c-8905-28081ca87b8c_2018-07-24,99.322014,205,2018,111,,
104,481.0931987565103,0.974191784858704,684,60f88280-ea70-49e3-812f-79915e7c7882,0.886545172871333,2018-07-24,Dipteryx oleifera,60f88280-ea70-49e3-812f-79915e7c7882_2018-07-24,99.16618,205,2018,111,,
105,290.3064390128672,0.996871471405029,5440,bcf59fd0-ef26-40d0-9f77-91800fe1b656,0.874263570130413,2018-07-24,Dipteryx oleifera,bcf59fd0-ef26-40d0-9f77-91800fe1b656_2018-07-24,31.314268,205,2018,111,yes,no
